id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
818045437599463682,Next to Plaza de España,498051877,Elena,Centro,Universidad,40.42294818960287,-3.708693353112034,Entire home/apt,178,3,65,2024-08-18,3.39,1,146,45,
1035280075900672548,Design and elegance in the heart of Madrid,225390196,RentitUP,Centro,Embajadores,40.40987318353638,-3.7032655152088423,Entire home/apt,,1,29,2024-08-29,3.35,17,336,29,VT-14390
33429516,"Individual Boutique con baño, The Match Madrid",55202097,Rubén,Chamberí,Rios Rosas,40.44278,-3.69725,Hotel room,95,1,18,2024-08-09,0.31,7,231,5,
1037037579560527121,Céntrico e Independiente,296074819,Javier,Centro,Universidad,40.425422,-3.707496099999999,Entire home/apt,,5,1,2023-12-28,0.12,5,0,1,
30900397,Estudio en Goya!!,230924409,Esther,Salamanca,Fuente del Berro,40.42661,-3.66844,Entire home/apt,,2,8,2020-01-02,0.12,1,0,0,
19344933,AlmaSuites I. Tu casa en Madrid,135540672,Alma,Centro,Embajadores,40.41203,-3.70251,Entire home/apt,,3,1,2018-01-14,0.01,2,26,0,HM4841
31018868,Dormitorio privado en barrio de moda,40142560,Vanessa,Chamberí,Rios Rosas,40.44338,-3.69559,Private room,,10,15,2020-02-09,0.22,1,0,0,
45331682,Spacious room with own terrace,2982091,Yves,Carabanchel,Opañel,40.39132,-3.72146,Private room,20,90,0,,,5,265,0,
31124671,"Habitación privada Cama doble,Private double room",57747341,Javier,Latina,Aluche,40.39101,-3.75673,Private room,,1,15,2019-08-11,0.22,1,0,0,
19404915,Carbonerita,136035425,Elsa,Centro,Universidad,40.42806,-3.70816,Entire home/apt,,2,0,,,1,0,0,
31248415,"Habitación ideal cómoda, limpia, cerca del Centro",224200014,Roxana,Ciudad Lineal,Concepción,40.43713,-3.65328,Private room,,2,107,2024-03-27,1.55,1,0,27,
933326,Agreeable flat with a centric location in Atocha,153695733,M. Guadalupe,Arganzuela,Palos de Moguer,40.40546,-3.69213,Entire home/apt,,3,114,2024-08-02,0.82,1,0,9,
3046879,"Charming Casa de la Luna - Gran Vía, 5 dormitorios",15556828,Gediser,Centro,Universidad,40.42239,-3.70626,Entire home/apt,,1,296,2024-08-26,2.37,3,0,14,VT-2722
684602077544800118,Long Term Cozy Apartment Super Central Madrid,52306837,Sherry,Centro,Cortes,40.41201,-3.69279,Entire home/apt,199,150,0,,,4,365,0,
19509339,New! Flat in Madrid Río,89509567,Rocío,Arganzuela,Chopera,40.39709,-3.69889,Entire home/apt,,3,93,2019-03-31,1.08,1,0,0,VT-3915
2343687,World Pride Madrid 2017 attic in Chueca,9805902,Brenda,Centro,Justicia,40.42312,-3.69761,Entire home/apt,,3,0,,,1,0,0,
52318037,Superior Room at Ocean Drive Madrid,421846280,Alicia,Centro,Palacio,40.418304443359375,-3.7088069915771484,Private room,248,1,0,,,7,264,0,B-16524639
595420119544874806,Beautiful apartment in Madrid Center/Lavapiés,10654623,Javier,Centro,Embajadores,40.409542145802874,-3.7019363018685207,Entire home/apt,130,5,63,2024-06-29,2.15,5,107,23,
4754971,"Great, big room near Retiro for 2!",24247550,Nick,Retiro,Pacífico,40.40662,-3.67777,Private room,,2,0,,,1,0,0,
19890777,Mancebo´s apartment,122900519,Mirada,Centro,Palacio,40.41228,-3.71262,Entire home/apt,,2,9,2020-03-08,0.11,1,0,0,VT-1504
36834925,"Bohemian, comfy & quiet +balcony in Plaza Mayor",53526,Felipe & Pilar,Centro,Sol,40.41516,-3.70669,Entire home/apt,91,3,142,2024-08-24,2.29,9,43,38,
801535416237365273,BNBHolder Cool Atocha Station,430264712,Emilio,Arganzuela,Delicias,40.39768,-3.69415,Entire home/apt,242,1,17,2024-07-12,0.85,68,340,4,
52250280,Bravo Vii apartment in Madrid,377605855,MIT House,Salamanca,Guindalera,40.43201,-3.66672,Entire home/apt,132,1,6,2024-08-22,0.17,312,87,4,VT-5102
1146087894929252965,Espacioso apartamento Madrid Río,257555350,Daniela Beatriz,Usera,Moscardó,40.38771131112669,-3.7034274285196105,Entire home/apt,175,1,5,2024-06-09,1.29,1,104,5,
744085662511261561,Apartamento zona Retiro.Parkingprivado.,54623373,Lara,Retiro,Ibiza,40.41767,-3.6724,Entire home/apt,129,2,8,2024-07-13,0.35,11,292,6,
5735879,Apartamento luminoso + Parking,29744543,Víctor,Puente de Vallecas,San Diego,40.3964,-3.66711,Entire home/apt,,5,200,2024-08-17,1.79,1,0,24,VT-13055
6206946,Habitación acogedora Ciudad Lineal.,32186382,Martín,Ciudad Lineal,Quintana,40.43912,-3.64288,Private room,,1,2,2015-06-28,0.02,1,0,0,
38662267,"HEART OF MADRID, Modern apartmnt PLAZA MAYOR 2 ppl",295355285,Nayibe,Centro,Sol,40.41636,-3.70608,Entire home/apt,95,1,337,2024-08-09,5.59,2,114,58,
6543624,Fab penthouse in hip neighbourhood,4030132,Lola,Centro,Justicia,40.42427,-3.69622,Entire home/apt,,4,13,2017-05-01,0.12,1,0,0,
7745816,Precioso apto. al lado de Gran Vía,19227342,Gabriel,Centro,Universidad,40.42667,-3.70562,Entire home/apt,,2,6,2017-07-23,0.06,2,0,0,
1006282402607272419,Bonita y centrica habitación en Madrid,253228472,Margarita,Arganzuela,Acacias,40.4016824,-3.7069266,Private room,,1,4,2024-01-17,0.38,1,0,4,
24615822,"Madrid, Latina flat, 3 BR, 1 BTHR, 80 sq.m, 6 peop",105708985,Rafael,Centro,Palacio,40.40963,-3.71029,Entire home/apt,141,120,98,2024-08-11,1.27,25,133,12,
1007853396987615096,Céntrica Suite con baño privado,542942724,Eric,Centro,Sol,40.41723064799909,-3.7085713316478275,Private room,,3,64,2024-09-09,6.04,1,0,64,
9421378,Apartamento 2 Habs en el retiro (2),17902428,Julio,Retiro,Ibiza,40.41756,-3.67636,Private room,,4,135,2024-08-08,1.26,2,0,20,
23969176,Modern and cozy apartment - Airport,63135524,Álvaro,San Blas - Canillejas,Rejas,40.44407,-3.58457,Entire home/apt,,4,19,2023-07-16,0.24,2,0,0,
1171813133816100739,Estudio cerca de atocha.,446760611,Raul,Retiro,Pacífico,40.405891267378266,-3.6815114676123346,Entire home/apt,61,18,1,2024-06-10,0.32,34,365,1,
25245684,STYLISH NEST | CHUECA - CITY CENTRE,179519534,Carlos Y Martina,Centro,Justicia,40.42088,-3.69652,Entire home/apt,,2,80,2020-03-16,1.05,1,0,0,
1110637613098405366,Tirso- 2 Private luxury rooms & P. bath & Billiard,566654775,Casa-Mia Madrid,Centro,Embajadores,40.41154,-3.70606,Private room,,2,0,,,4,0,0,
1177704823706025613,马德里市区7号线地铁口干净舒适的双人房，独立带锁匙，新装修，新空调，停车方便 2,88164282,可娜,San Blas - Canillejas,Amposta,40.4265775,-3.6231138,Private room,,1,5,2024-06-28,1.69,4,0,5,
1172457833167097659,Acogedor Apartamento en Gran Vía,394687867,Jorge,Centro,Palacio,40.421,-3.70933,Entire home/apt,105,28,1,2024-06-20,0.36,74,221,1,
17146094,Coqueto Apartamento en Chamberí/Salamanca,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,Entire home/apt,,6,0,,,26,0,0,
19097752,Bright apartment with 2 bdrms in city center. 3A.,877001,Antonio,Centro,Universidad,40.42671,-3.70742,Entire home/apt,,2,21,2023-11-26,0.24,7,10,1,VT3810
29527671,Single room in Madrid's best area,53974722,Lola,Chamberí,Rios Rosas,40.44402,-3.69512,Private room,,365,0,,,1,88,0,
29533376,Suite Freedom,222366700,Carlos,Centro,Embajadores,40.41264,-3.70062,Hotel room,,1,2,2020-03-01,0.03,7,112,0,
29890163,Apartamento dos dormitorios en Chamberi,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43289,-3.69188,Entire home/apt,,5,2,2024-04-06,0.03,26,0,1,
1180940252785875497,Jasper - 3 bedrooms in Ríos Rosas,346367515,Ukio,Chamberí,Rios Rosas,40.444,-3.69792,Entire home/apt,200,31,1,2024-08-20,1,314,240,1,
1122174607402724704,130m2 duplex penthouse with 40 m2 terrace,136598558,Pablo,Chamberí,Almagro,40.4362704,-3.6933416,Entire home/apt,163,1,5,2024-09-10,2.50,1,3,5,
1007907064734844784,Beautiful Recoletos Apartment,51230380,Rina,Salamanca,Recoletos,40.42399,-3.68155,Entire home/apt,140,20,5,2024-09-09,0.84,1,334,5,
1065915974738328702,Madrid Jewel Apartment,5697443,The Everywhere Home,Chamberí,Rios Rosas,40.44615,-3.69643,Entire home/apt,453,1,0,,,6,335,0,
1171113912778884584,Habitación Equipada - 01,58189681,Alma,Salamanca,Lista,40.43009953095293,-3.6775802576721195,Private room,44,12,1,2024-06-28,0.39,5,158,1,
947122260135420286,Habitación cerca del centro,70197489,Samantha,Chamberí,Trafalgar,40.43420224642925,-3.7020257860422134,Private room,38,1,0,,,1,314,0,
1156426430788545810,"Acogedora habitación con baño privado,gym y piscin",248265459,Elisa Cristina,Vicálvaro,Casco Histórico de Vicálvaro,40.40844678613888,-3.551197692501405,Private room,35,2,3,2024-06-16,0.87,1,101,3,
883615393973409130,"Habitación doble confortable, céntrica en Chamberí",142868023,Maria C,Chamberí,Trafalgar,40.43337955703974,-3.701186755618868,Private room,72,1,28,2024-07-21,1.70,2,7,22,
934122653019384019,Preciosa habitación privada - A,222442460,Gonzalo,Retiro,Ibiza,40.4208171,-3.6732293,Private room,25,60,5,2024-06-30,0.50,9,72,5,
809283770953355260,"Retiro, habitación 1-2 personas.",497216500,Joho,Retiro,Ibiza,40.418196017301696,-3.671877750409233,Private room,60,2,29,2024-06-30,1.49,1,2,15,
16347812,M1 Agua - El Retiro Recoletos Alcalá Brand New,105024501,Sara Lorena,Salamanca,Recoletos,40.42246,-3.68515,Entire home/apt,159,14,60,2024-06-26,0.64,9,73,5,
1127415858490862599,"Blueground | Almagro, Elev, near Dining & Stores",434208714,Blueground,Chamberí,Almagro,40.4348,-3.69437,Entire home/apt,174,30,0,,,221,347,0,
34542906,Habitación de lujo doble en el barrio de Salamanca,177388411,Ignacio,Salamanca,Goya,40.42571,-3.67641,Private room,78,1,23,2024-03-24,0.97,1,142,21,
1008711924063933507,Awesome Remodeled Nordic Loft,205879857,Enrique,Tetuán,Cuatro Caminos,40.44766386125811,-3.7016975915691464,Entire home/apt,164,2,8,2024-07-13,1.76,2,209,8,0577104VK4707F0012DH
1112289,SUNNY ROOM wiht WIFI,6104199,José,Puente de Vallecas,Numancia,40.40259,-3.6642,Private room,,180,89,2023-09-01,0.64,1,150,0,
2052383,FLAT  MADRID  CENTER SPAIN,6979632,Lara,Ciudad Lineal,Ventas,40.4313,-3.65535,Entire home/apt,,7,1,2014-04-22,0.01,1,0,0,
7505759,Bright Room In Salamanca Loft,2873877,Carl,Salamanca,Castellana,40.433,-3.68458,Private room,,2,7,2016-10-30,0.06,1,0,0,
1045490358183192226,Casa Mila,85176260,Mila,Puente de Vallecas,Numancia,40.40046175196177,-3.664364218711853,Private room,,1,6,2024-07-08,0.74,2,0,6,
1045501752681612188,Chueca Rooms 4 - Economy single room,530854893,Jj Project,Centro,Universidad,40.4227517,-3.7019929,Private room,,1,5,2024-04-15,0.58,4,66,5,
32288177,APARTAMENTO MADRID CENTRO LAVAPIES 5,69009447,Ricardo,Centro,Embajadores,40.40884,-3.70048,Entire home/apt,107,1,531,2024-09-04,7.84,9,63,79,
8163154,Room with double bed in central district La Latina,4760483,Sergio,Centro,Palacio,40.40898,-3.71039,Private room,,2,10,2019-11-29,0.16,3,0,0,
8902683,Room and bathroom in Bravo Murillo,46567593,David,Tetuán,Bellas Vistas,40.45385,-3.70343,Private room,,1,17,2021-01-30,0.16,1,0,0,
50337763,Rio Plaza Iii apartment in Madrid,377605855,MIT House,Usera,Moscardó,40.38793,-3.70119,Entire home/apt,136,1,25,2024-04-29,0.65,312,93,5,VT-6892
1072387007278068377,Stylish Apartment in Recoletos,35957341,Sebastian,Salamanca,Recoletos,40.4217097,-3.6895557,Entire home/apt,514,3,46,2024-09-05,6.05,4,299,46,
698903263996054204,"Blueground | Salamanca, nr El Retiro Park",434208714,Blueground,Salamanca,Recoletos,40.423728,-3.6813995,Entire home/apt,124,30,1,2023-07-03,0.07,221,165,0,
52250233,Bravo Terrace Ii apartment in Madrid,377605855,MIT House,Salamanca,Guindalera,40.43244,-3.66677,Entire home/apt,182,1,49,2024-09-05,1.82,312,334,21,VT-5341
9773780,Double bed room Lavapies Madrid,50384101,Alejandro,Centro,Embajadores,40.40772,-3.69976,Private room,,2,0,,,1,0,0,
9722861,Independent room with private bathroom,50183470,Francesco,Centro,Embajadores,40.41132,-3.70484,Private room,,2,266,2021-11-22,2.54,1,0,0,
9974417,Great studio in the main center of Madrid.,51165124,Christophe  Et Elena,Centro,Universidad,40.42233,-3.70282,Entire home/apt,,750,182,2020-02-03,1.71,1,365,0,
10264484,Beautiful Flat in Madrid Center,52771278,Luis,Centro,Palacio,40.41727,-3.70954,Entire home/apt,,3,140,2022-07-11,1.33,2,0,0,
10493296,AEROPUERTO,54086531,Aeropuerto,Barajas,Timón,40.47061,-3.58652,Private room,,1,26,2017-03-01,0.25,1,0,0,
10808685,Habitacion muy cómoda y acogedora!,7050715,Alejandro,Fuencarral - El Pardo,Pilar,40.47777,-3.70417,Private room,,1,0,,,1,0,0,
1130905136063743719,GAZ53-02 habitación zona prestigiosa de Madrid,567327895,Santiago,Chamberí,Gaztambide,40.43497,-3.71644,Private room,,7,0,,,95,6,0,
13297510,MALASAÑA RELAXED & COOL APARTMENT,75066973,Javier,Centro,Universidad,40.42645,-3.7029,Entire home/apt,,4,73,2019-09-16,0.73,1,0,0,
13344738,Cozy Apartment Downtown Madrid,75608415,Javier,Centro,Universidad,40.42243,-3.70174,Entire home/apt,,2,66,2017-10-27,0.66,1,0,0,VT-2856
968854543386846660,Luminous Bedroom&Private Terrace,14151784,Gorge,Puente de Vallecas,San Diego,40.39488,-3.66665,Private room,39,1,13,2024-09-08,1.10,2,8,13,
13740681,Habitación Amplia con cama de matrimonio (doble),80439881,Luis,Tetuán,Castillejos,40.45772,-3.69789,Private room,,2,1,2016-07-18,0.01,1,0,0,
13785918,Apartment in Madrid central,80972004,Sergei,Centro,Embajadores,40.40976,-3.70585,Entire home/apt,,3,4,2017-03-27,0.04,1,0,0,
14086777,buhardilla en el centro,38327906,Saray,Centro,Embajadores,40.40964,-3.70884,Entire home/apt,,7,0,,,2,0,0,
9575680,STUNNING Boutique Studio in CENTER LETRAS WIFI&AC,22361249,Mara,Centro,Cortes,40.41495,-3.69886,Entire home/apt,58,29,153,2024-09-01,1.45,3,103,4,VT-11881
15494420,Ático 2 dormitorios en el corazón de Chamberí,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,Entire home/apt,,5,4,2024-06-05,0.04,26,0,2,
15577292,Modern Apartment in Madrid,100329321,Reynaldo Antonio,Puente de Vallecas,Numancia,40.39846,-3.65617,Entire home/apt,,7,0,,,1,0,0,
15607646,Moderno y funcional apartamento en Chamberí,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,Entire home/apt,,7,1,2022-10-31,0.04,26,0,0,
15643107,Clean and Quiet in Salamanca,7855675,Keegan,Chamartín,El Viso,40.43946,-3.68875,Entire home/apt,,3,1,2017-03-28,0.01,1,0,0,
672469272317693517,Habitación individual Anton H2,50080380,Rubens,Centro,Embajadores,40.4097,-3.69872,Private room,,7,5,2024-06-30,0.20,17,0,1,
753713291004729992,Parquedelretiro/barriosalamanca,54623373,Lara,Retiro,Ibiza,40.41674,-3.67417,Entire home/apt,100,2,12,2024-05-21,0.55,11,72,7,
26416522,Argensola Center - Terrace -  Temporary stays,198488897,Mercedes,Centro,Justicia,40.42582,-3.69399,Entire home/apt,124,1,53,2024-07-28,0.70,1,332,16,
684440023038801676,M065 Apartment in Narváez,471977881,Rodrigo,Retiro,Ibiza,40.42131,-3.67494,Entire home/apt,81,30,0,,,124,285,0,
1178097915632865561,Habitación con Jacuzzi,229249895,Peralta,Centro,Cortes,40.41238989520237,-3.6971261693115176,Private room,69,1,14,2024-09-01,7.00,4,73,14,
963605813896185708,Habitación Gran Vía I,24904616,Elena,Centro,Universidad,40.42196184572314,-3.7084203555379016,Private room,,1,10,2023-12-26,0.82,6,0,10,
781163935369507521,apartamento en plaza de canalejas,391810099,Nacho,Centro,Sol,40.4165384,-3.7007342,Entire home/apt,150,1,1,2023-06-17,0.07,86,102,0,
892497841393757874,Habitación/con cocina completa en Casa Julian-inn.,510498737,Sofia,San Blas - Canillejas,Rejas,40.44173,-3.56661,Private room,90,1,6,2024-03-05,0.38,4,339,2,
1070316248368594925,BNBHolder Rollazo Madrid Centre,28786243,Emilio,Centro,Embajadores,40.40997,-3.70276,Entire home/apt,,1,3,2024-04-30,0.40,76,335,3,
18667319,"Habitación Madrid Centro, Atocha
Room near Atocha",87730856,Dani,Arganzuela,Chopera,40.40091,-3.69928,Private room,,3,1,2017-07-06,0.01,1,0,0,
18833462,Shopping and more,10569937,Ele,Chamberí,Gaztambide,40.43088,-3.71231,Entire home/apt,,3,0,,,7,0,0,
18894910,Apartamento atocha,131666468,Maria Lourdes,Retiro,Pacífico,40.40651,-3.68203,Entire home/apt,,4,0,,,1,0,0,
19077473,Casa Bolero,26433915,Jorge,Arganzuela,Chopera,40.39842,-3.69841,Private room,,2,20,2020-03-01,0.23,1,0,0,
19214684,Habitacion grande en Plaza Mayor,117427849,Clémence,Centro,Sol,40.41599,-3.70833,Private room,,1,0,,,1,0,0,
1137492268195242999,Apartamento en la zona de Argüelles - Moncloa,2711109,Stopinflat.,Chamberí,Gaztambide,40.4309294,-3.714893,Entire home/apt,112,1,0,,,24,317,0,
19255342,Piso,77429075,Sergio,Centro,Palacio,40.41123,-3.71147,Entire home/apt,,2,0,,,1,0,0,
21422183,Atocha Hub,112373304,Daniel,Retiro,Jerónimos,40.40915,-3.69183,Entire home/apt,172,1,156,2024-09-04,1.88,65,29,36,
19258149,Madrid Centro (Malasaña) Habitación doble - WiFi,134851409,Ismael,Centro,Universidad,40.42235,-3.70467,Private room,,1,1,2017-07-03,0.01,1,0,0,
19268299,Beautiful bohemian loft in Lavapiés,134922009,Chicho Y Suany,Centro,Embajadores,40.40905,-3.69839,Entire home/apt,,1,102,2019-01-27,1.17,1,0,0,
19289542,7 balcones en Lavapiés,33284006,Fernando,Centro,Embajadores,40.41117,-3.70164,Entire home/apt,,3,0,,,1,0,0,
682937563273498271,Habitación luminosa y tranquila,334353002,Silvana,Latina,Aluche,40.3911233,-3.7668222,Private room,43,2,0,,,2,0,0,
19580496,Habitación en precioso apartamento en Chueca!!!,19015499,Verónica,Centro,Justicia,40.42035,-3.69587,Private room,,2,0,,,1,0,0,
19396581,Luminoso y tranquilo estudio en Madrid centro,82919381,Salvador,Centro,Justicia,40.42127,-3.70118,Entire home/apt,,1,3,2017-11-12,0.04,1,0,0,
31096178,Piso acogedor y recién reformado en Madrid,232342319,Ignacio,Chamberí,Vallehermoso,40.44564,-3.71256,Entire home/apt,,2,10,2021-11-25,0.15,1,0,0,VT-7056
19397837,Apartamento 1 dormitorio con terraza,96795800,Madrid Rental Flats,Chamberí,Almagro,40.433826,-3.691464,Entire home/apt,,90,0,,,26,0,0,
1009375011420932547,"Charm design, Salamanca district",543013439,Juana,Salamanca,Lista,40.43109904659597,-3.6725705020691013,Entire home/apt,215,1,19,2024-08-24,1.97,1,354,19,
613687001091866434,Habitación céntrica muy luminosa,75556032,Paula,Salamanca,Guindalera,40.42942,-3.66799,Private room,30,1,16,2022-08-17,0.56,1,345,0,
1238359504395567568,Best Located renewed apartment,650184177,Alireza,Chamberí,Trafalgar,40.43573,-3.69939,Entire home/apt,89,7,0,,,1,81,0,
1091139610725200616,Premium Barrio Salamanca (Castello Premium I),28038703,Luxury Rentals Madrid,Salamanca,Goya,40.42591,-3.68006,Entire home/apt,1114,1,4,2024-07-31,0.66,79,219,4,
3901968,Bedroom in Retiro Park,17902428,Julio,Retiro,Ibiza,40.4162,-3.67379,Private room,,4,185,2024-07-24,1.52,2,0,9,
19631949,"Piso luminoso, vistas, funcional y bien comunicado",122532247,Ruben,Fuencarral - El Pardo,Mirasierra,40.501,-3.70511,Entire home/apt,,2,6,2017-09-24,0.07,1,0,0,
33207485,Cozy & great to work remotely in heart of the city,71506132,Pedro,Centro,Embajadores,40.41037,-3.70268,Entire home/apt,99,3,204,2024-08-18,3.08,1,342,40,
752032415401032239,Habitación en suite en Chamberí,9563884,Vega,Chamberí,Rios Rosas,40.439,-3.69972,Private room,70,2,0,,,1,23,0,
19941493,NEW FLAT IN PALACIO 5 !!,140876031,Pepa,Centro,Palacio,40.41134,-3.71554,Entire home/apt,,1,9,2017-11-04,0.10,4,0,0,
5529302,ATTIC IN LA LATINA. WONDERFUL VIEWS,17155315,Eduardo,Centro,Embajadores,40.41074,-3.70616,Entire home/apt,,3,101,2017-10-29,0.87,1,0,0,
912829622794472518,C10 Exclusiva zona Madrid cerca Bernabéu,510586059,Ronda De Cala,Chamartín,Nueva España,40.4664963,-3.6731219,Entire home/apt,62,1,36,2024-08-22,2.98,29,343,36,
787043473405213601,Un sueño en pleno Barrio de Salamanca,492305589,Cristina,Retiro,Ibiza,40.42104939636103,-3.676983309119396,Entire home/apt,152,1,43,2024-09-06,3.91,1,101,43,
20794430,Piso señorial frente al Parque del Oeste,149067447,Luz Marleny,Moncloa - Aravaca,Argüelles,40.42659,-3.71714,Entire home/apt,,3,10,2018-01-05,0.12,1,0,0,
1167526027706189559,New Loft 64 Atocha Delicias Madrid Rio,380805002,Alicia,Arganzuela,Chopera,40.395899617968574,-3.6986891733338,Entire home/apt,66,1,6,2024-08-20,1.76,13,194,6,
984719926161282949,Artes Exclusive Xii apartment in Madrid,377605855,MIT House,Centro,Palacio,40.41152,-3.70963,Entire home/apt,,1,32,2024-08-11,2.74,312,0,32,
22785366,Cozy Apartment next to Museum Prado. Retiro III,2105590,Reyes,Retiro,Jerónimos,40.41394,-3.68974,Entire home/apt,142,1,22,2024-07-30,0.27,32,218,6,VT-18963
43201596,Modern Luxurious Flat in Madrid Exclusive Area,343853631,HS Juan & Marina,Salamanca,Recoletos,40.42438,-3.68278,Entire home/apt,581,3,76,2024-07-08,1.56,1,220,23,
1166641910942292823,Stylish Studio Salamanca,580150902,Ignacio,Salamanca,Lista,40.43095435471151,-3.675630462100664,Entire home/apt,165,1,11,2024-08-27,3.47,1,180,11,
1076915259836850839,Exclusivo piso en Salamanca,554702849,Miguel,Salamanca,Goya,40.428036180101266,-3.6732628165568335,Entire home/apt,228,1,28,2024-08-26,3.72,5,254,28,
1060036866787776770,"Blueground | Recoletos, doorman, nr el retiro park",434208714,Blueground,Salamanca,Recoletos,40.4246144,-3.6829646,Entire home/apt,165,30,0,,,221,263,0,
941406969654228746,Two flats together for 8 persons in Legazpi,527254442,Gonzalo,Arganzuela,Delicias,40.39353,-3.69223,Entire home/apt,252,1,4,2024-05-16,0.45,3,314,4,
5836616,"Gran Vía, the best Center.",30297314,Virginia,Centro,Justicia,40.42198,-3.69613,Entire home/apt,221,4,51,2024-07-08,0.44,1,338,8,
1230233971998341189,Ático Fit Limbo House Salamanca,275991449,Álvaro,Salamanca,Fuente del Berro,40.42532876721202,-3.6673323835097476,Entire home/apt,66,2,2,2024-09-08,2,2,323,2,
50337766,Rio Plaza Vi apartment in Madrid,377605855,MIT House,Usera,Moscardó,40.3872,-3.70157,Entire home/apt,148,1,27,2024-06-26,0.69,312,104,4,VT-6891
577309926008269396,Zona Financiera & Bernabéu - Loft & Parking,448380460,Palo,Tetuán,Cuatro Caminos,40.45044,-3.69947,Entire home/apt,113,1,85,2024-08-27,2.79,3,92,46,
17793244,C39 Estudio Abuhardillado junto a CASA LUCIO,5870563,Adolfo,Centro,Palacio,40.41314,-3.71104,Entire home/apt,,2,14,2018-07-01,0.15,1,0,0,VT-3373
29010745,"Cozy Double Room, Madrid, Centro, GREAT LOCATION!",142868336,Enrique,Centro,Universidad,40.42686,-3.70244,Private room,,2,51,2023-08-11,0.72,5,0,0,
18071804,Habitacion luminosa y tranquila en Carabanchel,4977064,Alberto,Carabanchel,Abrantes,40.38263,-3.72689,Entire home/apt,,1,10,2018-02-12,0.11,1,0,0,
1060910267953273762,Flat in Madrid,554248385,Alicia,Carabanchel,Abrantes,40.38104258204277,-3.7296169996261597,Entire home/apt,79,1,103,2024-09-02,12.36,1,259,103,
1199214859622840357,"Hab. Tranquila, Baño Privado y Terraza en Gran Vía",517296087,Jose Alejandro,Centro,Universidad,40.422646,-3.7073005,Private room,,1,0,,,7,0,0,
18780486,Apartamento 1 dormitorio con espacios abiertos,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,Entire home/apt,,5,0,,,26,0,0,
29233006,APARTAMENTO DE ENSUEÑO EN EL CENTRO DE MADRID,220227005,Paqui,Centro,Embajadores,40.40837,-3.70318,Entire home/apt,,3,30,2020-03-15,0.49,1,0,0,VT-9812
30371913,Habitación amplia y bien comunicada,228027579,Elena,Arganzuela,Chopera,40.39378,-3.69733,Private room,,2,39,2024-07-13,0.55,1,0,10,
934450983593835800,Preciosa habitación privada - E,222442460,Gonzalo,Retiro,Ibiza,40.4208171,-3.6732293,Private room,25,30,6,2024-06-30,0.52,9,72,6,
16768677,⭐️ GORGEOUS flat in Aravaca - Pozuelo ⭐️,104141426,Anyi & Christian,Moncloa - Aravaca,Aravaca,40.44735,-3.77851,Entire home/apt,250,60,4,2020-01-07,0.05,2,358,0,EXCENTO - Alquiler de Temporada según la LAU
1171507153599562488,Temporary Accommodation in Madrid,389605038,Winahost,Tetuán,Cuatro Caminos,40.4490785,-3.7010632,Entire home/apt,76,1,0,,,9,110,0,
1047866059659098780,Cozy Queen Room Chamberi,551253403,Elvis,Chamberí,Almagro,40.435475697588686,-3.697537070091952,Private room,60,2,6,2024-07-15,1.31,2,254,6,
15510494,Apartamento Atocha,378073,Alberto,Arganzuela,Palos de Moguer,40.406132,-3.693539,Entire home/apt,141,4,109,2024-09-10,1.16,4,0,32,VT2890
1172440052379186901,Amplio estudio en pleno centro,394687867,Jorge,Centro,Palacio,40.42166719770576,-3.709328784925128,Entire home/apt,100,30,0,,,74,216,0,
1163688516935253493,Sunny bedroom - Best location in Madrid Downtown,277138348,Marco,Chamberí,Rios Rosas,40.43988688234309,-3.6990880593892346,Private room,59,1,2,2024-07-15,0.68,1,234,2,
1186185765734456436,Apartamento Duplex CHATA,250507434,Amura Home,Chamberí,Almagro,40.4378497,-3.698433,Entire home/apt,69,30,0,,,14,232,0,
629437565007142758,Ayala I apartment in Madrid,377605855,MIT House,Salamanca,Goya,40.42766,-3.67379,Entire home/apt,391,1,28,2023-10-29,1.00,312,52,2,
1015842156624499223,Apartamento Ejecutivo,70680911,Miguel,Tetuán,Castillejos,40.45801,-3.69573,Entire home/apt,111,5,15,2024-08-28,1.50,6,157,15,
651304219664393912,Beautiful flat in the Salamanca neighbourhood,291253690,Fran Y Marta Isabel,Salamanca,Goya,40.42646,-3.66937,Entire home/apt,106,1,52,2024-09-02,1.99,322,321,31,
1207259863353239321,Magnífico Estudio con Terraza,394687867,Jorge,Usera,Moscardó,40.388469501395335,-3.701171405434216,Entire home/apt,80,28,0,,,74,225,0,
31647996,Cómoda Habitación Privada,148535945,Darma,Villaverde,Los Rosales,40.36069,-3.69029,Private room,35,5,6,2023-12-05,0.17,2,101,1,
1187407418960993808,Penthouse 2-story aprt. Atocha Delicias Madrid Rio,380805002,Alicia,Arganzuela,Chopera,40.39508,-3.69667,Entire home/apt,74,1,17,2024-08-26,6.99,13,190,17,
